ID,Date,Element,Data_Value
USW00012876,2010-12-15,TMIN,-10
USW00012876,2010-06-12,TMIN,244
USC00085973,2011-07-22,TMAX,367
USC00083026,2007-06-09,TMAX,289
USC00083026,2005-07-13,TMAX,328
USW00012876,2011-05-09,TMAX,344
USC00084500,2013-02-08,TMAX,250
USC00083026,2009-01-10,TMIN,78
USC00085973,2008-10-15,TMIN,183
USC00083026,2005-07-13,TMIN,233
USW00012876,2006-12-27,TMIN,61
USC00085973,2013-05-19,TMIN,211
USC00084500,2014-09-11,TMAX,317
USC00084625,2006-04-07,TMAX,294
USC00084625,2006-04-07,TMIN,111
USC00085973,2008-07-31,TMIN,233
USC00089707,2007-11-12,TMIN,150
USC00085973,2013-05-19,TMAX,333
USC00085973,2010-11-29,TMAX,283
USC00084625,2012-08-31,TMAX,328
USC00085973,2012-03-08,TMAX,294
USC00084500,2013-02-08,TMIN,144
USC00089707,2007-04-17,TMIN,122
USW00012876,2011-05-09,TMIN,194
USC00083026,2006-02-25,TMAX,211
USC00083026,2009-07-08,TMAX,328
USC00084625,2009-11-04,TMAX,239
USC00085973,2011-07-22,TMIN,239
USC00083026,2009-07-08,TMIN,233
USW00012876,2010-07-19,TMIN,256
USC00084625,2012-04-08,TMAX,267
USW00012876,2009-04-14,TMAX,239
USC00084625,2005-10-26,TMAX,189
USC00085973,2010-11-29,TMIN,150
USC00084625,2012-03-24,TMAX,300
USC00084625,2005-10-26,TMIN,94
USC00085973,2009-06-04,TMIN,211
USC00085973,2009-06-20,TMAX,361
USC00084625,2009-11-04,TMIN,189
USW00012876,2005-02-11,TMIN,44
USC00085973,2009-06-04,TMAX,311
USC00084625,2012-04-08,TMIN,156
USC00089707,2007-04-17,TMAX,278
USC00084625,2006-10-28,TMAX,283
USC00084625,2009-05-05,TMIN,211
USC00084625,2009-05-24,TMIN,217
USC00085973,2012-02-29,TMAX,311
USC00084625,2010-12-13,TMAX,233
USC00085973,2013-09-06,TMIN,228
USC00085973,2012-02-28,TMIN,178
USC00085973,2012-02-29,TMIN,172
USC00084500,2012-12-05,TMIN,122
USC00085973,2008-03-05,TMAX,267
USC00083026,2009-08-27,TMAX,322
USC00084625,2009-07-18,TMIN,244
USW00012876,2014-09-18,TMIN,217
USC00085973,2008-05-26,TMIN,222
USC00084500,2011-05-15,TMAX,311
USC00083026,2007-05-03,TMIN,111
USC00085973,2007-11-17,TMIN,89
USC00085973,2007-11-17,TMAX,267
USC00084625,2008-09-25,TMIN,189
USC00083026,2006-02-17,TMIN,100
USW00012876,2013-12-02,TMIN,156
USW00012876,2015-06-30,TMIN,233
USC00085973,2013-09-06,TMAX,344
USC00083026,2007-05-03,TMAX,311
USC00085973,2012-02-28,TMAX,300
USW00012876,2008-10-22,TMAX,283
USC00084625,2015-09-23,TMIN,211
USC00084625,2012-09-13,TMAX,306
USC00084625,2008-11-22,TMAX,200
USC00089707,2007-11-12,TMAX,261
USW00012876,2008-01-28,TMAX,200
USC00085973,2008-10-15,TMAX,294
USW00012876,2008-01-28,TMIN,67
USC00085973,2012-03-08,TMIN,150
USW00012876,2014-09-18,TMAX,333
USW00012876,2015-12-26,TMAX,300
USC00084500,2015-01-20,TMIN,78
USC00084625,2014-02-02,TMAX,267
USC00084625,2014-02-02,TMIN,178
USW00012876,2014-03-22,TMAX,289
USW00012876,2014-03-22,TMIN,183
USW00012876,2010-07-19,TMAX,361
USW00012876,2014-11-08,TMAX,256
USW00012876,2010-05-15,TMIN,211
USC00084621,2015-03-30,TMIN,67
USC00084625,2010-12-13,TMIN,39
USC00084500,2015-01-20,TMAX,206
USC00084625,2011-03-09,TMAX,267
USW00012876,2007-04-10,TMAX,194
USC00084625,2011-10-27,TMAX,283
USC00085973,2008-02-27,TMIN,83
USC00085973,2013-06-06,TMAX,256
USC00085973,2013-06-06,TMIN,228
USC00085973,2011-12-18,TMIN,161
USC00085973,2010-07-07,TMAX,322
USC00085973,2008-02-27,TMAX,278
USW00012876,2005-04-28,TMAX,272
USW00012876,2013-06-29,TMAX,306
USW00012876,2013-06-29,TMIN,222
USC00085973,2010-07-07,TMIN,222
USW00012876,2014-07-23,TMAX,350
USW00012876,2007-05-11,TMAX,311
USW00012876,2007-05-11,TMIN,183
USC00085973,2008-03-13,TMIN,100
USW00012876,2014-07-23,TMIN,233
USC00084625,2015-05-23,TMAX,350
USC00089707,2005-04-18,TMAX,267
USC00089707,2005-04-18,TMIN,106
USC00083026,2006-01-05,TMAX,272
USC00085973,2011-12-18,TMAX,261
USW00012876,2015-11-24,TMIN,117
USC00084500,2014-09-03,TMIN,211
USC00083026,2009-05-20,TMIN,194
USC00084625,2014-03-06,TMIN,156
USW00012876,2013-03-02,TMAX,156
USW00012876,2007-04-22,TMAX,272
USC00084625,2014-11-12,TMIN,117
USW00012876,2010-05-01,TMIN,222
USC00084621,2015-10-20,TMAX,278
USC00084625,2013-03-28,TMIN,33
USC00085973,2009-01-05,TMIN,161
USC00084625,2014-11-12,TMAX,267
USC00084500,2014-09-03,TMAX,317
USC00084625,2008-10-14,TMIN,233
USW00012876,2005-11-15,TMAX,283
USW00012876,2005-11-15,TMIN,183
USC00083026,2009-01-13,TMAX,200
USC00084625,2008-10-14,TMAX,300
USC00084625,2010-10-22,TMAX,300
USC00084621,2015-10-20,TMIN,172
USC00084625,2010-10-22,TMIN,156
USC00084625,2010-04-26,TMIN,189
USW00012876,2014-10-08,TMAX,317
USC00084625,2014-03-06,TMAX,256
USC00084625,2015-05-23,TMIN,233
USC00083026,2006-01-05,TMIN,78
USC00084625,2011-08-05,TMAX,356
USC00085973,2005-05-31,TMAX,356
USC00085973,2005-05-31,TMIN,189
USW00012876,2006-08-01,TMIN,233
USC00085973,2007-02-13,TMIN,150
USC00083026,2008-01-12,TMAX,272
USW00012876,2013-07-22,TMIN,233
USW00012876,2013-07-22,TMAX,333
USC00085973,2013-09-21,TMAX,339
USC00085973,2007-02-13,TMAX,261
USW00012876,2008-06-28,TMIN,228
USC00084500,2014-12-09,TMAX,211
USW00012876,2006-08-01,TMAX,339
USW00012876,2006-05-06,TMAX,322
USC00085973,2010-04-27,TMIN,150
USW00012876,2006-05-06,TMIN,183
USW00012876,2005-05-23,TMIN,217
USC00084500,2014-12-09,TMIN,150
USC00085973,2010-04-27,TMAX,289
USC00084625,2011-08-05,TMIN,239
USC00083026,2008-04-05,TMAX,306
USC00084500,2012-01-25,TMAX,278
USW00012876,2015-04-23,TMAX,289
USC00085973,2011-02-11,TMIN,100
USW00012876,2007-04-22,TMIN,133
USW00012876,2015-11-24,TMAX,239
USC00084625,2013-03-28,TMAX,172
USW00012876,2005-04-28,TMIN,150
USC00084625,2010-04-26,TMAX,300
USC00085973,2011-02-11,TMAX,144
USC00083026,2009-05-20,TMAX,217
USW00012876,2007-01-17,TMAX,228
USW00012876,2009-06-30,TMAX,289
USC00083026,2008-04-05,TMIN,161
USW00012876,2007-01-17,TMIN,156
USC00085973,2015-09-11,TMIN,233
USC00084625,2009-01-29,TMAX,283
USC00083026,2005-01-20,TMIN,67
USC00083026,2008-01-12,TMIN,161
USC00085973,2006-01-17,TMIN,89
USW00012876,2015-04-14,TMIN,217
USW00012876,2015-04-23,TMIN,206
USC00084500,2012-01-25,TMIN,139
USC00083026,2005-11-11,TMAX,278
USW00012876,2005-05-12,TMAX,300
USW00012876,2010-12-16,TMAX,211
USC00083026,2006-01-23,TMIN,194
USC00084500,2011-01-27,TMAX,189
USC00084625,2013-10-19,TMAX,322
USC00084625,2013-10-19,TMIN,206
USC00085973,2006-12-09,TMIN,83
USC00085973,2006-12-09,TMAX,167
USC00085973,2011-09-05,TMAX,322
USC00084625,2009-05-24,TMAX,283
USW00012876,2010-04-23,TMIN,167
USC00083026,2008-02-21,TMIN,78
USC00084625,2013-10-17,TMAX,306
USW00012876,2014-06-22,TMIN,228
USC00084625,2013-10-17,TMIN,194
USC00083026,2008-02-21,TMAX,256
USC00085973,2006-01-23,TMIN,211
USC00085973,2012-10-24,TMAX,311
USC00084500,2012-11-21,TMIN,128
USC00085973,2008-05-31,TMAX,361
USC00085973,2012-12-13,TMIN,172
USC00083026,2009-01-10,TMAX,217
USW00012876,2006-11-29,TMIN,189
USC00085973,2006-01-23,TMAX,283
USW00012876,2008-10-22,TMIN,178
USW00012876,2007-02-17,TMIN,6
USW00012876,2007-02-17,TMAX,150
USC00084500,2012-05-12,TMIN,206
USW00012876,2009-04-18,TMAX,278
USC00085973,2012-12-13,TMAX,283
USW00012876,2010-04-23,TMAX,306
USW00012876,2013-06-28,TMAX,328
USC00085973,2007-09-23,TMIN,222
USC00085973,2007-09-23,TMAX,322
USC00085973,2007-08-11,TMIN,256
USW00012876,2013-06-28,TMIN,222
USC00083026,2006-01-23,TMAX,261
USC00085973,2007-08-11,TMAX,367
USC00084625,2005-03-28,TMIN,194
USC00084500,2011-05-15,TMIN,183
USC00084625,2015-02-24,TMIN,117
USC00084500,2011-01-27,TMIN,44
USC00085973,2009-02-14,TMIN,144
USC00084625,2015-02-24,TMAX,283
USC00083026,2005-06-16,TMAX,344
USC00085973,2013-08-07,TMAX,344
USC00085973,2013-08-07,TMIN,250
USW00012876,2014-02-19,TMAX,283
USC00084500,2015-09-21,TMIN,233
USC00083026,2006-06-05,TMIN,183
USC00084625,2008-11-13,TMIN,122
USW00012876,2015-04-14,TMAX,311
USC00085973,2006-08-21,TMIN,222
USC00085973,2006-08-21,TMAX,344
USC00085973,2008-03-05,TMIN,161
USC00085973,2013-03-14,TMIN,100
USW00012876,2010-05-01,TMAX,333
USC00085973,2013-03-14,TMAX,244
USC00084625,2006-07-27,TMAX,344
USW00012876,2005-05-12,TMIN,183
USW00012876,2011-08-03,TMAX,356
USW00012876,2010-12-16,TMIN,11
USW00012876,2011-08-03,TMIN,261
USC00083026,2005-11-11,TMIN,150
USW00012876,2014-02-19,TMIN,128
USC00089707,2007-06-09,TMAX,328
USC00089707,2007-06-09,TMIN,206
USC00084500,2012-11-21,TMAX,228
USW00012876,2008-08-08,TMAX,317
USW00012876,2008-08-08,TMIN,233
USW00012876,2008-03-19,TMAX,306
USW00012876,2005-01-26,TMAX,217
USC00085973,2012-10-24,TMIN,189
USC00084625,2008-08-28,TMIN,239
USC00084625,2008-08-28,TMAX,344
USC00084625,2014-05-28,TMAX,317
USC00084625,2005-09-18,TMIN,222
USW00012876,2012-03-17,TMIN,156
USC00083026,2007-06-09,TMIN,178
USC00084625,2005-09-18,TMAX,328
USC00083026,2005-01-20,TMAX,178
USC00083026,2006-06-05,TMAX,333
USC00083026,2007-06-18,TMAX,322
USW00012876,2005-01-26,TMIN,100
USW00012876,2006-11-29,TMAX,267
USW00012876,2013-01-18,TMAX,178
USW00012876,2009-05-04,TMIN,217
USC00083026,2005-06-16,TMIN,222
USW00012876,2009-07-07,TMAX,317
USW00012876,2008-03-19,TMIN,183
USW00012876,2013-01-18,TMIN,44
USW00012876,2012-03-17,TMAX,289
USC00084625,2014-10-19,TMAX,289
USC00085973,2006-10-01,TMIN,211
USC00084625,2015-04-20,TMIN,206
USC00089707,2005-08-29,TMIN,250
USC00084500,2014-12-03,TMAX,244
USC00089707,2005-08-29,TMAX,344
USC00085973,2014-02-21,TMIN,183
USC00084500,2015-07-17,TMIN,222
USW00012876,2008-11-14,TMIN,217
USC00089707,2006-12-04,TMIN,161
USC00085973,2006-04-16,TMAX,300
USC00084625,2012-08-04,TMIN,228
USW00012876,2014-05-16,TMIN,167
USW00012876,2010-11-20,TMAX,267
USW00012876,2014-05-16,TMAX,267
USC00084500,2015-09-15,TMAX,311
USC00084625,2014-08-04,TMAX,350
USC00084625,2014-08-04,TMIN,239
USW00012876,2008-11-14,TMAX,306
USW00012876,2011-05-22,TMIN,228
USW00012876,2008-08-03,TMAX,333
USW00012876,2011-05-22,TMAX,350
USC00085973,2015-06-12,TMIN,222
USW00012876,2015-06-03,TMAX,311
USC00084500,2014-12-03,TMIN,167
USC00083026,2005-05-07,TMAX,278
USC00085973,2006-04-16,TMIN,156
USC00085973,2007-08-18,TMAX,361
USC00084621,2015-06-22,TMIN,217
USC00084625,2012-04-20,TMIN,189
USC00085973,2005-05-25,TMIN,217
USC00085973,2007-11-09,TMAX,244
USC00084625,2015-12-13,TMIN,128
USC00085973,2007-11-09,TMIN,72
USW00012876,2005-08-05,TMAX,333
USC00085973,2005-07-23,TMAX,356
USC00085973,2005-07-23,TMIN,256
USC00085973,2013-04-09,TMIN,156
USW00012876,2005-08-05,TMIN,228
USC00083026,2005-04-24,TMIN,83
USC00085973,2014-06-30,TMIN,211
USC00085973,2015-06-12,TMAX,328
USC00085973,2014-06-30,TMAX,322
USC00084625,2012-08-04,TMAX,344
USW00012876,2013-03-27,TMAX,178
USW00012876,2013-03-27,TMIN,39
USC00084500,2015-07-17,TMAX,322
USW00012876,2011-03-13,TMIN,89
USC00085973,2009-09-24,TMIN,222
USC00084500,2015-09-15,TMIN,222
USC00084500,2014-12-27,TMAX,211
USC00084500,2014-12-27,TMIN,111
USW00012876,2015-10-04,TMAX,250
USC00084625,2013-05-04,TMIN,178
USC00084625,2013-05-04,TMAX,278
USC00084625,2015-12-13,TMAX,283
USC00084625,2009-01-13,TMIN,122
USC00083026,2008-03-16,TMIN,94
USC00085973,2010-08-10,TMAX,317
USC00084625,2005-06-23,TMAX,306
USC00085973,2008-12-23,TMAX,228
USC00089707,2006-01-19,TMAX,228
USC00083026,2009-10-13,TMIN,217
USC00089707,2006-01-19,TMIN,56
USC00083026,2009-10-13,TMAX,333
USC00084625,2008-12-26,TMIN,122
USC00084625,2005-10-24,TMIN,200
USC00084625,2015-06-08,TMIN,222
USC00085973,2007-08-18,TMIN,239
USW00012876,2010-12-26,TMIN,17
USC00084625,2014-10-16,TMAX,289
USW00012876,2011-03-13,TMAX,256
USC00083026,2008-03-16,TMAX,300
USC00084625,2006-11-24,TMAX,194
USC00085973,2008-04-14,TMIN,83
USC00084625,2009-01-13,TMAX,183
USC00084625,2013-08-11,TMAX,339
USC00085973,2012-02-07,TMAX,233
USC00084625,2013-08-11,TMIN,228
USW00012876,2010-12-26,TMAX,183
USC00089707,2006-12-04,TMAX,256
USC00085973,2013-02-09,TMIN,111
USC00085973,2010-11-26,TMAX,289
USC00089707,2007-10-30,TMAX,261
USC00085973,2013-04-09,TMAX,306
USC00085973,2010-11-26,TMIN,156
USW00012876,2006-07-31,TMIN,239
USC00089707,2007-10-30,TMIN,206
USW00012876,2006-07-31,TMAX,339
USC00084625,2014-10-16,TMIN,144
USC00085973,2012-02-07,TMIN,183
USC00085973,2014-02-21,TMAX,300
USC00085973,2012-01-02,TMIN,156
USC00085973,2012-01-02,TMAX,256
USC00084625,2010-12-12,TMAX,200
USW00012876,2005-01-25,TMAX,194
USC00085973,2015-05-21,TMIN,233
USC00084500,2011-08-11,TMIN,239
USC00084625,2014-02-16,TMIN,50
USC00084625,2014-02-16,TMAX,222
USC00084500,2011-08-11,TMAX,289
USC00084500,2012-09-03,TMAX,317
USC00084500,2012-07-29,TMAX,333
USW00012876,2015-10-04,TMIN,172
USC00084500,2012-07-29,TMIN,233
USC00083026,2010-01-16,TMIN,150
USC00083026,2007-04-30,TMAX,311
USC00084625,2007-10-03,TMIN,233
USC00084625,2009-03-17,TMAX,317
USC00083026,2010-01-16,TMAX,250
USW00012876,2005-11-02,TMIN,178
USC00084625,2005-01-21,TMIN,78
USC00084625,2007-01-18,TMIN,161
USC00085973,2006-08-04,TMIN,211
USC00084625,2007-01-18,TMAX,228
USC00085973,2006-08-04,TMAX,367
USC00085973,2014-11-29,TMAX,233
USC00089707,2007-07-06,TMIN,244
USC00084625,2011-11-14,TMAX,267
USC00085973,2009-05-13,TMAX,339
USC00084625,2011-11-14,TMIN,100
USW00012876,2012-02-06,TMAX,289
USW00012876,2012-02-06,TMIN,183
USC00083026,2008-06-10,TMAX,306
USC00085973,2013-03-12,TMIN,183
USC00085973,2013-03-12,TMAX,267
USC00085973,2014-11-29,TMIN,67
USC00083026,2009-08-06,TMAX,344
USC00083026,2008-06-10,TMIN,189
USC00084625,2014-10-02,TMIN,233
USC00085973,2010-05-31,TMIN,211
USW00012876,2013-12-20,TMIN,122
USW00012876,2015-06-03,TMIN,211
USW00012876,2013-12-20,TMAX,278
USC00083026,2007-04-30,TMIN,133
USC00089707,2006-04-18,TMIN,194
USC00089707,2006-04-18,TMAX,289
USC00083026,2005-04-24,TMAX,283
USC00085973,2005-04-20,TMIN,156
USC00084625,2006-03-15,TMAX,289
USC00084625,2015-11-13,TMAX,322
USC00085973,2012-07-24,TMAX,333
USC00085973,2009-05-13,TMIN,200
USC00084625,2005-12-06,TMAX,261
USC00084625,2005-03-17,TMAX,289
USC00084625,2005-03-17,TMIN,194
USC00084500,2011-10-28,TMAX,283
USW00012876,2008-08-26,TMAX,322
USW00012876,2010-01-02,TMIN,17
USC00084500,2011-10-28,TMIN,156
USC00085973,2006-12-11,TMIN,172
USC00084625,2010-10-06,TMIN,167
USC00085973,2006-12-11,TMAX,244
USC00083026,2005-10-12,TMAX,306
USC00085973,2007-08-04,TMIN,233
USC00084625,2012-04-20,TMAX,300
USC00083026,2005-10-12,TMIN,228
USC00084625,2007-10-03,TMAX,306
USC00089707,2006-08-31,TMAX,300
USC00084625,2010-10-06,TMAX,289
USC00085973,2005-04-20,TMAX,283
USC00085973,2012-07-24,TMIN,217
USC00084625,2005-12-06,TMIN,156
USC00084625,2015-11-13,TMIN,167
USC00084625,2007-01-27,TMAX,194
USC00084625,2006-03-15,TMIN,122
USC00084625,2007-01-27,TMIN,50
USC00084621,2015-09-09,TMIN,239
USC00084500,2014-03-11,TMIN,122
USC00089707,2007-03-18,TMIN,94
USC00084500,2014-03-11,TMAX,256
USW00012876,2012-03-21,TMAX,294
USW00012876,2012-03-21,TMIN,183
USC00089707,2007-03-18,TMAX,211
USC00084625,2009-03-17,TMIN,161
USW00012876,2005-11-02,TMAX,272
USC00084625,2005-01-21,TMAX,200
USC00089707,2007-04-23,TMAX,278
USC00089707,2007-04-23,TMIN,156
USW00012876,2011-12-15,TMAX,244
USW00012876,2011-12-15,TMIN,139
USW00012876,2008-08-26,TMIN,233
USC00084625,2015-06-08,TMAX,328
USW00012876,2007-02-25,TMAX,272
USW00012876,2005-08-10,TMAX,339
USW00012876,2005-08-10,TMIN,244
USC00084500,2014-11-21,TMAX,200
USC00083026,2007-09-05,TMIN,217
USC00084625,2007-08-20,TMAX,339
USW00012876,2009-03-26,TMAX,289
USW00012876,2009-04-04,TMAX,300
USC00084625,2010-03-22,TMAX,211
USC00085973,2006-04-10,TMAX,306
USC00084500,2014-11-21,TMIN,83
USC00084500,2013-12-28,TMAX,250
USC00085973,2006-04-10,TMIN,83
USW00012876,2009-01-24,TMIN,50
USC00084625,2006-06-14,TMAX,283
USW00012876,2009-03-26,TMIN,167
USC00084625,2006-11-15,TMIN,100
USC00084625,2009-04-19,TMAX,267
USC00089707,2007-02-01,TMIN,122
USC00085973,2009-11-22,TMIN,150
USC00084625,2005-05-09,TMIN,144
USC00084625,2005-05-09,TMAX,283
USC00083026,2009-05-31,TMIN,183
USC00089707,2007-02-01,TMAX,261
USC00084625,2009-04-19,TMIN,122
USW00012876,2009-01-10,TMAX,250
USC00089707,2006-05-27,TMIN,222
USC00085973,2009-03-06,TMIN,144
USW00012876,2009-01-24,TMAX,222
USW00012876,2008-06-23,TMAX,333
USC00089707,2006-05-27,TMAX,322
USW00012876,2011-01-21,TMIN,139
USC00083026,2006-10-16,TMAX,272
USW00012876,2008-06-23,TMIN,206
USW00012876,2005-12-09,TMAX,261
USW00012876,2005-12-09,TMIN,150
USC00084500,2011-05-08,TMIN,156
USC00083026,2010-04-26,TMAX,300
USW00012876,2006-04-18,TMIN,200
USC00085973,2008-06-14,TMIN,217
USC00085973,2008-06-14,TMAX,339
USC00084625,2010-03-22,TMIN,122
USW00012876,2008-01-23,TMAX,267
USW00012876,2006-04-18,TMAX,311
USC00083026,2010-04-26,TMIN,222
USW00012876,2008-01-23,TMIN,156
USC00084500,2011-01-02,TMIN,139
USC00084500,2013-12-28,TMIN,172
USC00084500,2014-09-06,TMIN,211
USW00012876,2010-01-22,TMAX,250
USC00083026,2005-07-24,TMAX,333
USC00084625,2015-07-09,TMIN,244
USC00085973,2009-08-23,TMAX,350
USC00084625,2013-08-31,TMIN,233
USC00085973,2009-08-23,TMIN,239
USC00085973,2015-02-19,TMAX,172
USC00084625,2014-01-19,TMAX,139
USC00084625,2006-11-15,TMAX,256
USC00085973,2014-02-04,TMAX,289
USC00085973,2014-02-04,TMIN,206
USC00084625,2015-01-26,TMAX,183
USC00084625,2007-10-19,TMAX,333
USC00084500,2011-01-02,TMAX,244
USW00012876,2008-08-03,TMIN,228
USC00084625,2015-01-26,TMIN,67
USC00083026,2007-09-10,TMAX,317
USC00083026,2007-09-10,TMIN,217
USC00084625,2011-10-06,TMAX,289
USW00012876,2010-01-22,TMIN,150
USC00085973,2009-09-24,TMAX,333
USC00084625,2013-08-31,TMAX,344
USC00083026,2005-07-24,TMIN,233
USC00085973,2015-06-03,TMIN,200
USC00084500,2014-09-06,TMAX,328
USC00084500,2011-09-02,TMAX,300
USC00084625,2007-08-20,TMIN,222
USC00083026,2007-09-05,TMAX,328
USC00084625,2012-09-27,TMIN,211
USC00084625,2010-01-06,TMIN,-22
USC00084625,2010-01-06,TMAX,89
USC00084500,2011-09-02,TMIN,222
USW00012876,2008-10-04,TMAX,311
USC00084625,2010-04-16,TMIN,161
USC00084500,2014-10-22,TMAX,283
USW00012876,2008-06-27,TMAX,333
USC00084625,2012-09-27,TMAX,322
USC00085973,2007-11-19,TMAX,272
USW00012876,2008-12-05,TMAX,239
USC00084625,2006-06-14,TMIN,228
USC00083026,2009-08-31,TMIN,233
USC00085973,2007-11-19,TMIN,156
USW00012876,2008-06-27,TMIN,217
USC00084625,2014-10-02,TMAX,306
USW00012876,2011-01-21,TMAX,206
USW00012876,2008-10-04,TMIN,200
USW00012876,2005-10-27,TMAX,250
USC00084625,2013-03-01,TMIN,78
USC00083026,2007-05-30,TMIN,139
USC00084625,2009-06-26,TMAX,328
USW00012876,2013-07-15,TMIN,222
USW00012876,2007-01-11,TMAX,233
USC00085973,2013-02-09,TMAX,278
USC00084625,2009-06-26,TMIN,244
USC00083026,2007-05-30,TMAX,289
USW00012876,2007-01-11,TMIN,83
USC00084625,2014-01-19,TMIN,-6
USC00084625,2005-05-01,TMAX,300
USC00085973,2010-11-28,TMIN,128
USC00084625,2009-04-22,TMAX,278
USC00084500,2013-04-24,TMAX,261
USC00084625,2012-05-30,TMIN,222
USC00084500,2015-12-02,TMAX,289
USC00083026,2009-02-01,TMIN,11
USC00084625,2009-06-13,TMIN,211
USC00085973,2014-07-13,TMAX,333
USW00012876,2006-11-12,TMIN,106
USC00085973,2014-07-13,TMIN,211
USC00084625,2013-07-23,TMIN,222
USC00083026,2009-05-15,TMAX,311
USC00084625,2013-08-01,TMAX,328
USW00012876,2007-02-25,TMIN,133
USC00083026,2009-05-15,TMIN,183
USW00012876,2007-12-29,TMAX,278
USC00084625,2005-10-24,TMAX,306
USW00012876,2007-12-29,TMIN,178
USC00085973,2009-02-23,TMIN,100
USC00084625,2013-08-01,TMIN,239
USW00012876,2015-01-06,TMIN,133
USW00012876,2015-01-06,TMAX,272
USC00085973,2010-08-10,TMIN,233
USC00084625,2005-06-23,TMIN,217
USW00012876,2014-04-10,TMIN,133
USC00084625,2012-05-30,TMAX,306
USC00084625,2013-03-01,TMAX,239
USW00012876,2014-04-10,TMAX,267
USC00084625,2013-07-23,TMAX,328
USC00085973,2009-04-14,TMIN,172
USW00012876,2005-10-27,TMIN,100
USC00084500,2011-05-08,TMAX,294
USW00012876,2015-12-05,TMIN,183
USC00084621,2015-01-17,TMAX,200
USC00085973,2009-11-22,TMAX,278
USC00084625,2007-12-29,TMIN,167
USC00084625,2009-02-05,TMIN,-6
USW00012876,2005-01-15,TMAX,189
USC00085973,2015-10-06,TMAX,328
USC00085973,2015-10-06,TMIN,211
USC00084500,2013-04-24,TMIN,133
USC00085973,2010-11-28,TMAX,261
USC00084625,2006-10-17,TMAX,283
USC00084625,2015-01-12,TMAX,261
USW00012876,2014-07-03,TMIN,239
USC00083026,2006-09-27,TMAX,328
USC00084625,2006-09-24,TMIN,206
USC00083026,2009-02-01,TMAX,156
USW00012876,2014-07-03,TMAX,328
USW00012876,2005-01-15,TMIN,128
USC00083026,2010-04-24,TMAX,294
USC00083026,2009-07-22,TMIN,217
USC00089707,2006-03-02,TMIN,128
USC00084625,2009-06-13,TMAX,339
USW00012876,2006-09-13,TMIN,228
USW00012876,2006-01-28,TMAX,239
USW00012876,2006-01-28,TMIN,100
USC00084500,2014-01-22,TMIN,39
USC00089707,2006-03-02,TMAX,278
USC00085973,2015-06-03,TMAX,317
USW00012876,2007-02-10,TMAX,233
USW00012876,2013-07-15,TMAX,311
USW00012876,2007-02-10,TMIN,100
USC00089707,2007-04-21,TMAX,278
USC00089707,2007-04-21,TMIN,161
USW00012876,2007-04-07,TMIN,100
USW00012876,2007-03-18,TMIN,72
USW00012876,2007-03-18,TMAX,206
USC00084500,2014-01-22,TMAX,222
USW00012876,2007-04-07,TMAX,194
USW00012876,2015-12-05,TMAX,278
USC00084625,2006-09-24,TMAX,328
USW00012876,2011-06-25,TMIN,233
USC00084625,2007-12-29,TMAX,278
USC00089707,2005-01-17,TMAX,156
USC00089707,2005-01-17,TMIN,56
USC00089707,2005-09-20,TMAX,322
USC00085973,2014-11-11,TMAX,261
USC00085973,2014-11-11,TMIN,72
USC00089707,2007-07-06,TMAX,317
USC00084625,2005-02-07,TMIN,78
USW00012876,2009-07-03,TMAX,322
USC00084625,2010-11-18,TMIN,172
USC00084500,2012-11-27,TMIN,106
USC00085973,2006-09-15,TMAX,344
USC00089707,2006-09-02,TMIN,233
USC00084621,2015-10-30,TMIN,189
USC00084621,2015-10-30,TMAX,300
USC00083026,2009-07-09,TMAX,339
USC00083026,2009-07-09,TMIN,228
USC00083026,2005-02-18,TMAX,267
USC00085973,2012-03-14,TMIN,133
USC00089707,2006-09-02,TMAX,317
USW00012876,2014-12-23,TMIN,200
USW00012876,2011-09-24,TMIN,228
USW00012876,2015-10-05,TMIN,183
USC00084625,2011-04-11,TMAX,317
USC00085973,2012-03-14,TMAX,306
USC00085973,2007-01-04,TMAX,272
USC00085973,2005-02-22,TMIN,178
USW00012876,2009-07-03,TMIN,239
USC00084500,2012-11-14,TMIN,172
USW00012876,2008-01-11,TMAX,272
USC00085973,2015-03-29,TMIN,44
USC00083026,2007-04-29,TMAX,294
USW00012876,2009-03-09,TMIN,128
USW00012876,2011-11-29,TMAX,217
USC00083026,2007-04-29,TMIN,128
USC00084625,2009-04-22,TMIN,117
USC00085973,2014-12-01,TMAX,256
USC00083026,2005-02-18,TMIN,39
USC00085973,2014-12-01,TMIN,200
USC00084500,2012-11-27,TMAX,250
USC00084500,2012-11-14,TMAX,256
USC00084625,2008-11-30,TMAX,261
USW00012876,2015-10-05,TMAX,278
USC00084625,2010-11-18,TMAX,278
USC00084625,2012-12-11,TMAX,278
USC00084625,2012-12-11,TMIN,172
USC00084625,2005-02-07,TMAX,233
USC00085973,2006-07-04,TMAX,367
USC00083026,2009-01-27,TMAX,261
USW00012876,2008-01-11,TMIN,156
USC00089707,2006-08-08,TMAX,356
USC00084625,2011-04-11,TMIN,183
USC00084625,2006-11-24,TMIN,61
USC00084500,2013-05-23,TMIN,183
USC00083026,2008-12-05,TMAX,233
USC00085973,2007-01-18,TMIN,178
USC00085973,2011-01-01,TMAX,261
USC00084500,2013-05-23,TMAX,272
USC00084625,2011-05-17,TMIN,156
USC00084500,2012-09-03,TMIN,206
USC00085973,2013-06-08,TMAX,322
