Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","110","Japan","5510","Production","270","Rapeseed","2017","2017","tonnes","3670","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","27","Rice, paddy","2017","2017","ha","1466000","","Official data"
"QC","Crops","110","Japan","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","66712","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","27","Rice, paddy","2017","2017","tonnes","9780000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","149","Roots and tubers, nes","2017","2017","ha","3735","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","149","Roots and tubers, nes","2017","2017","hg/ha","152087","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","149","Roots and tubers, nes","2017","2017","tonnes","56801","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","71","Rye","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","71","Rye","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","289","Sesame seed","2017","2017","ha","20","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","289","Sesame seed","2017","2017","hg/ha","5282","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","289","Sesame seed","2017","2017","tonnes","10","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","83","Sorghum","2017","2017","ha","","M","Data not available"
"QC","Crops","110","Japan","5510","Production","83","Sorghum","2017","2017","tonnes","","M","Data not available"
"QC","Crops","110","Japan","5312","Area harvested","236","Soybeans","2017","2017","ha","150200","","Official data"
"QC","Crops","110","Japan","5419","Yield","236","Soybeans","2017","2017","hg/ha","16844","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","236","Soybeans","2017","2017","tonnes","253000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","373","Spinach","2017","2017","ha","20348","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","373","Spinach","2017","2017","hg/ha","118100","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","373","Spinach","2017","2017","tonnes","240310","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","544","Strawberries","2017","2017","ha","5353","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","544","Strawberries","2017","2017","hg/ha","296498","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","544","Strawberries","2017","2017","tonnes","158702","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","423","String beans","2017","2017","ha","5411","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","423","String beans","2017","2017","hg/ha","68490","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","423","String beans","2017","2017","tonnes","37059","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","157","Sugar beet","2017","2017","ha","58200","","Official data"
"QC","Crops","110","Japan","5419","Yield","157","Sugar beet","2017","2017","hg/ha","670275","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","157","Sugar beet","2017","2017","tonnes","3901000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","156","Sugar cane","2017","2017","ha","22427","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","156","Sugar cane","2017","2017","hg/ha","667517","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","156","Sugar cane","2017","2017","tonnes","1497043","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","122","Sweet potatoes","2017","2017","ha","35600","","Official data"
"QC","Crops","110","Japan","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","226713","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","122","Sweet potatoes","2017","2017","tonnes","807100","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","40600","","Official data"
"QC","Crops","110","Japan","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","182586","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","741300","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","136","Taro (cocoyam)","2017","2017","ha","11942","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","136","Taro (cocoyam)","2017","2017","hg/ha","125650","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","136","Taro (cocoyam)","2017","2017","tonnes","150050","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","667","Tea","2017","2017","ha","43245","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","667","Tea","2017","2017","hg/ha","18758","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","667","Tea","2017","2017","tonnes","81119","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","7600","","Official data"
"QC","Crops","110","Japan","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","25000","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","19000","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","388","Tomatoes","2017","2017","ha","12000","","Official data"
"QC","Crops","110","Japan","5419","Yield","388","Tomatoes","2017","2017","hg/ha","614333","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","388","Tomatoes","2017","2017","tonnes","737200","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","117837","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","224901","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","2650157","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","420","Vegetables, leguminous nes","2017","2017","ha","1826","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","420","Vegetables, leguminous nes","2017","2017","hg/ha","77045","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","420","Vegetables, leguminous nes","2017","2017","tonnes","14068","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","567","Watermelons","2017","2017","ha","9855","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","567","Watermelons","2017","2017","hg/ha","326957","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","567","Watermelons","2017","2017","tonnes","322202","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5312","Area harvested","15","Wheat","2017","2017","ha","212300","","Official data"
"QC","Crops","110","Japan","5419","Yield","15","Wheat","2017","2017","hg/ha","42708","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","15","Wheat","2017","2017","tonnes","906700","","Official data"
"QC","Crops","110","Japan","5312","Area harvested","137","Yams","2017","2017","ha","6668","Im","FAO data based on imputation methodology"
"QC","Crops","110","Japan","5419","Yield","137","Yams","2017","2017","hg/ha","217391","Fc","Calculated data"
"QC","Crops","110","Japan","5510","Production","137","Yams","2017","2017","tonnes","144952","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5312","Area harvested","221","Almonds, with shell","2017","2017","ha","333","","Official data"
"QC","Crops","112","Jordan","5419","Yield","221","Almonds, with shell","2017","2017","hg/ha","112793","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","221","Almonds, with shell","2017","2017","tonnes","3756","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","515","Apples","2017","2017","ha","2466","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5419","Yield","515","Apples","2017","2017","hg/ha","213720","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","515","Apples","2017","2017","tonnes","52696","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5312","Area harvested","526","Apricots","2017","2017","ha","1529","","Official data"
"QC","Crops","112","Jordan","5419","Yield","526","Apricots","2017","2017","hg/ha","98502","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","526","Apricots","2017","2017","tonnes","15061","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","366","Artichokes","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5510","Production","366","Artichokes","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5312","Area harvested","486","Bananas","2017","2017","ha","716","","Official data"
"QC","Crops","112","Jordan","5419","Yield","486","Bananas","2017","2017","hg/ha","449120","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","486","Bananas","2017","2017","tonnes","32157","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","44","Barley","2017","2017","ha","50812","","Official data"
"QC","Crops","112","Jordan","5419","Yield","44","Barley","2017","2017","hg/ha","8108","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","44","Barley","2017","2017","tonnes","41200","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","414","Beans, green","2017","2017","ha","546","","Official data"
"QC","Crops","112","Jordan","5419","Yield","414","Beans, green","2017","2017","hg/ha","143223","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","414","Beans, green","2017","2017","tonnes","7820","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","833","","Official data"
"QC","Crops","112","Jordan","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","665954","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","55474","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","461","Carobs","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5510","Production","461","Carobs","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","112","Jordan","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","378","","Official data"
"QC","Crops","112","Jordan","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","504974","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","426","Carrots and turnips","2017","2017","tonnes","19088","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","1384","","Official data"
"QC","Crops","112","Jordan","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","362059","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","50109","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","531","Cherries","2017","2017","ha","118","","Official data"
"QC","Crops","112","Jordan","5419","Yield","531","Cherries","2017","2017","hg/ha","43983","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","531","Cherries","2017","2017","tonnes","519","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","191","Chick peas","2017","2017","ha","417","","Official data"
"QC","Crops","112","Jordan","5419","Yield","191","Chick peas","2017","2017","hg/ha","39568","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","191","Chick peas","2017","2017","tonnes","1650","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","2220","","Official data"
"QC","Crops","112","Jordan","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","321905","Fc","Calculated data"
"QC","Crops","112","Jordan","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","71463","","Official data"
"QC","Crops","112","Jordan","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","1654","","Official data"
