"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXACBUS","197401","1438.094","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197402","1338.913","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197403","1480.536","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197404","1467.557","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197405","1557.263","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197406","1525.901","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197407","1579.05","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197408","1601.854","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197409","1456.481","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197410","1569.737","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197411","1507.22","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197412","1564.631","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197413","18087.234","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197501","1541.567","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197502","1358.921","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197503","1516.69","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197504","1508.513","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197505","1543.321","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197506","1527.739","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197507","1557.676","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197508","1557.841","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197509","1491.082","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197510","1568.14","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197511","1442.08","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197512","1596.979","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197513","18210.549","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197601","1530.972","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197602","1418.877","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197603","1604.907","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197604","1582.55","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197605","1565.236","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197606","1611.321","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197607","1649.041","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197608","1606.829","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197609","1579.969","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197610","1599.466","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197611","1598.778","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197612","1718.789","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197613","19066.737","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197701","1580.641","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197702","1525.826","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197703","1656.761","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197704","1638.726","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197705","1618.43","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197706","1675.661","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197707","1667.019","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197708","1713.623","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197709","1645.199","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197710","1666.977","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197711","1646.948","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197712","1750.471","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197713","19786.28","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197801","1647.08","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197802","1575.349","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197803","1762.218","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197804","1669.581","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197805","1785.037","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197806","1742.294","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197807","1722.111","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197808","1800.235","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197809","1654.523","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197810","1734.818","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197811","1722.261","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197812","1767.324","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197813","20582.832","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197901","1735.484","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197902","1668.787","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197903","1833.141","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197904","1650.84","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197905","1738.872","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197906","1675.01","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197907","1659.318","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197908","1743.763","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197909","1629.215","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197910","1735.304","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197911","1642.866","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197912","1724.684","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","197913","20437.281","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198001","1679.475","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198002","1625.748","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198003","1687.549","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198004","1675.176","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198005","1653.262","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198006","1587.486","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198007","1641.647","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198008","1598.015","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198009","1591.533","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198010","1676.638","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198011","1541.419","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198012","1699.511","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198013","19659.121","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198101","1704.736","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198102","1507.341","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198103","1638.97","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198104","1592.455","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198105","1617.615","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198106","1648.04","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198107","1671.287","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198108","1633.542","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198109","1593.731","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198110","1614.32","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198111","1554.734","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198112","1699.687","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198113","19477.815","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198201","1569.019","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198202","1490.569","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198203","1629.996","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198204","1647.141","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198205","1607.833","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198206","1599.897","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198207","1610.077","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198208","1590.253","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198209","1544.693","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198210","1563.675","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198211","1583.217","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198212","1616.447","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198213","19052.213","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198301","1506.39","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198302","1370.224","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198303","1672.509","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198304","1538.215","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198305","1615.541","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198306","1639.34","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198307","1621.271","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198308","1664.014","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198309","1603.287","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198310","1616.601","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198311","1579.636","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198312","1707.128","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198313","19134.156","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198401","1618.182","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198402","1474.971","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198403","1642.955","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198404","1622.544","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198405","1694.297","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198406","1662.742","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198407","1678.016","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198408","1723.315","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198409","1587.871","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198410","1664.472","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198411","1615.666","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198412","1623.611","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198413","19608.642","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198501","1643.093","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198502","1500.869","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198503","1674.56","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
"TXACBUS","198504","1682.622","7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
