,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
9483,FL,1,1,11,e,1.0,75,75,0,2.0,15.0,1,1,2,2,1,2,3,630
9484,FL,1,1,4,f,2.0,71,71,0,3.0,2.0,1,0,1,1,0,2,2,663
9485,FL,1,1,4,f,2.0,71,71,0,3.0,2.0,1,0,1,1,0,2,3,646
9486,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,0,0,1,1,0,0,2,601
9487,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,0,0,1,1,0,0,3,592
9488,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,1,0,1,2,0,2,3,677
9489,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,2,0,1,2,0,2,3,677
9490,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,2,0,1,2,0,2,3,677
9491,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,2,0,1,2,0,2,3,663
9492,UT,1,0,5,d,0.0,20,20,0,1.0,3.0,2,0,1,2,0,2,3,663
9493,GA,1,0,8,f,0.0,23,23,0,4.0,3.0,0,0,4,3,0,0,4,651
9494,GA,1,0,8,f,0.0,23,23,0,4.0,3.0,0,0,2,3,0,0,2,627
9495,GA,1,1,8,f,0.0,23,23,0,4.0,3.0,0,0,2,3,0,0,2,608
9496,GA,1,1,8,f,0.0,23,23,0,4.0,3.0,0,0,2,3,0,0,2,595
9497,MD,2,0,9,f,1.0,38,38,1,2.0,13.0,1,0,2,3,0,2,2,624
9498,MD,2,0,9,f,1.0,38,38,1,2.0,13.0,1,0,2,3,0,2,2,624
9499,DC,1,0,1,f,4.0,25,25,0,2.0,3.0,1,1,3,3,1,1,4,747
9500,DC,1,0,1,f,4.0,25,25,0,2.0,3.0,1,0,2,2,1,2,3,731
9501,DC,1,0,1,f,4.0,25,25,0,2.0,3.0,1,0,2,2,1,2,3,731
9502,DC,1,0,1,f,4.0,25,25,0,2.0,3.0,1,0,2,2,1,2,3,736
9503,DC,1,0,1,f,4.0,25,25,0,2.0,3.0,1,0,2,2,1,2,3,736
9504,MO,1,1,2,e,0.0,26,26,0,3.0,4.0,1,1,2,2,0,1,2,576
9505,MO,1,1,2,e,0.0,26,26,0,3.0,4.0,1,0,3,2,0,1,2,579
9506,KS,1,1,7,f,4.0,51,51,0,3.0,15.0,1,0,3,3,0,2,1,584
9507,KS,1,1,7,f,4.0,51,51,0,3.0,15.0,1,1,3,3,0,2,1,577
9508,KS,1,1,7,f,4.0,51,51,0,3.0,15.0,1,1,3,3,0,2,1,577
9509,KS,1,1,7,f,4.0,51,51,0,3.0,15.0,1,1,3,3,0,2,1,577
9510,KS,1,1,7,f,4.0,51,51,0,3.0,15.0,1,1,3,3,0,2,1,577
9511,OH,1,0,6,e,0.0,50,50,0,1.0,14.0,0,0,1,1,0,0,2,593
9512,OH,1,0,6,e,0.0,50,50,0,1.0,14.0,1,0,1,2,0,2,3,690
9513,OH,1,1,6,e,0.0,50,50,0,1.0,14.0,1,0,1,2,0,2,3,683
9514,OH,1,1,6,e,0.0,50,50,0,1.0,14.0,1,0,1,2,0,2,3,683
9515,OH,1,1,6,e,0.0,50,50,0,1.0,14.0,1,0,1,2,0,1,3,679
9516,NY,2,1,11,f,0.0,36,33,1,0.0,0.0,2,1,3,3,1,0,3,599
9517,NY,2,1,11,f,0.0,36,33,1,0.0,0.0,2,1,3,3,1,0,3,599
9518,NY,2,1,11,f,1.0,36,33,1,3.0,5.0,2,1,3,3,1,0,3,623
9519,NY,2,1,11,f,1.0,36,33,1,3.0,5.0,2,1,3,3,1,0,3,632
9520,ME,1,0,10,g,3.0,40,40,0,2.0,3.0,1,0,3,3,0,1,1,570
9521,ME,1,0,10,g,3.0,40,40,0,2.0,3.0,1,0,3,3,0,1,1,560
9522,NY,2,1,11,g,1.0,57,54,1,1.0,15.0,0,0,1,1,0,0,2,776
9523,NY,2,1,11,g,1.0,57,54,1,1.0,15.0,1,0,3,2,0,0,2,842
9524,IN,2,1,1,g,2.0,44,43,1,3.0,4.0,1,1,3,3,1,1,3,642
9525,IN,2,1,1,g,2.0,44,43,1,3.0,4.0,1,1,3,3,1,1,3,642
9526,IN,2,1,1,g,2.0,44,43,1,3.0,4.0,1,1,3,3,1,1,3,633
9527,IN,2,1,1,g,2.0,44,43,1,3.0,4.0,2,1,3,3,1,1,3,623
9528,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,0,1,1,1,0,0,2,671
9529,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,0,1,1,1,0,0,2,671
9530,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,0,1,1,1,0,0,2,671
9531,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,0,1,1,3,0,0,1,632
9532,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,1,0,1,3,1,0,1,692
9533,CT,1,0,9,f,0.0,38,38,0,1.0,1.0,1,0,1,3,0,0,1,687
9534,FL,2,1,4,f,1.0,58,54,0,2.0,4.0,1,1,2,3,1,1,3,616
9535,FL,2,1,4,f,1.0,58,54,0,2.0,4.0,1,1,2,3,1,1,3,616
9536,FL,2,1,4,f,1.0,58,54,0,2.0,4.0,1,1,2,3,1,1,3,615
9537,FL,2,1,4,f,1.0,58,54,0,2.0,4.0,1,1,2,3,1,1,3,615
9538,FL,2,1,4,f,1.0,58,54,0,2.0,4.0,1,1,2,3,1,1,3,615
9539,IN,1,1,2,e,4.0,49,49,0,1.0,3.0,1,1,2,2,1,2,1,639
9540,IN,1,1,2,e,4.0,49,49,0,1.0,3.0,2,1,1,2,1,2,1,625
9541,IN,1,1,2,e,4.0,49,49,0,1.0,3.0,2,1,1,2,1,2,1,625
9542,IA,1,0,15,d,0.0,27,27,0,1.0,2.0,0,0,2,2,0,0,2,517
9543,IA,1,0,15,d,0.0,27,27,0,1.0,2.0,0,0,2,2,0,0,2,517
9544,NY,1,1,11,e,1.0,55,55,0,3.0,5.0,1,1,3,3,1,0,2,563
9545,NY,1,1,11,e,1.0,55,55,0,3.0,5.0,1,1,3,3,1,0,2,560
9546,NY,1,1,4,e,3.0,75,56,1,3.0,1.0,0,1,3,3,0,0,2,751
9547,NY,1,1,4,e,3.0,75,56,1,3.0,1.0,2,1,1,3,1,0,2,757
9548,NY,1,1,4,e,3.0,75,56,1,3.0,1.0,2,1,1,3,1,0,1,753
9549,NY,1,1,4,e,3.0,75,56,1,3.0,1.0,2,1,1,3,1,0,1,753
9550,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,2,3,1,2,3,639
9551,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,2,3,1,2,4,652
9552,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,680
9553,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,680
9554,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,680
9555,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,680
9556,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,683
9557,FL,2,1,5,i,2.0,63,56,1,4.0,9.0,1,0,4,3,1,2,3,680
9558,PA,1,0,12,d,0.0,25,25,0,3.0,9.0,1,0,3,3,0,1,2,617
9559,PA,1,0,12,d,0.0,25,25,0,3.0,9.0,1,0,3,3,1,1,2,627
9560,WV,1,0,11,e,4.0,32,32,0,3.0,15.0,1,0,3,3,0,2,3,642
9561,WV,1,0,11,e,4.0,32,32,0,3.0,15.0,1,0,3,3,0,2,3,642
9562,IN,1,0,6,d,4.0,27,27,0,3.0,7.0,1,1,3,3,1,1,2,631
9563,IN,1,0,6,d,4.0,27,27,0,3.0,7.0,1,1,3,3,1,1,1,635
9564,IN,1,0,6,d,4.0,27,27,0,3.0,7.0,1,1,3,3,1,1,1,635
9565,IN,1,0,6,d,4.0,27,27,0,3.0,7.0,1,1,3,3,1,1,2,717
9566,IN,1,0,6,d,4.0,27,27,0,3.0,7.0,1,1,3,3,1,2,1,646
9567,IN,1,0,16,f,4.0,33,33,0,0.0,0.0,1,1,2,2,1,1,1,646
9568,IN,1,0,16,f,4.0,33,33,0,0.0,0.0,0,0,1,3,0,0,1,565
9569,IN,1,0,8,f,4.0,29,29,0,3.0,7.0,0,0,1,1,0,0,2,604
9570,IN,1,0,8,f,4.0,29,29,0,3.0,7.0,1,0,3,3,0,1,2,750
9571,FL,2,1,5,d,2.0,55,48,1,1.0,6.0,1,1,3,3,1,1,3,647
9572,FL,2,1,5,d,2.0,55,48,1,1.0,6.0,2,1,1,3,0,3,3,599
9573,FL,2,1,5,d,2.0,55,48,1,1.0,6.0,2,1,1,3,0,3,3,599
9574,FL,2,1,5,d,2.0,55,48,1,1.0,6.0,2,1,1,3,0,3,3,599
9575,FL,2,1,5,d,2.0,55,48,1,1.0,6.0,2,1,1,3,0,3,3,599
9576,NY,1,1,10,e,2.0,63,63,0,3.0,4.0,1,0,3,3,0,0,3,605
9577,NY,1,1,10,e,2.0,63,63,0,3.0,4.0,1,0,3,3,0,0,3,608
9578,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,2,0,1,2,0,3,2,694
9579,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,2,0,1,2,0,3,2,692
9580,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,2,0,1,2,0,3,2,692
9581,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,2,0,1,2,0,3,2,692
9582,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,2,0,1,2,0,3,2,692
9583,FL,2,1,3,e,1.0,75,75,1,0.0,0.0,1,0,2,3,0,2,2,710
9584,DC,1,0,4,f,0.0,38,38,0,2.0,5.0,0,0,1,1,0,0,4,605
9585,DC,1,0,4,f,0.0,38,38,0,2.0,5.0,1,1,2,1,1,2,2,698
9586,DC,1,0,4,f,0.0,38,38,0,2.0,5.0,1,1,2,1,1,2,2,711
9587,IN,2,1,4,f,1.0,75,75,1,3.0,12.0,1,0,3,3,0,2,1,580
9588,IN,2,1,4,f,1.0,75,75,1,3.0,12.0,1,0,3,3,0,2,1,579
9589,PA,1,0,10,d,2.0,25,25,0,3.0,1.0,0,0,3,3,0,2,1,549
9590,PA,1,0,10,d,2.0,25,25,0,3.0,1.0,1,1,3,3,1,2,1,593
9591,PA,1,0,10,d,2.0,25,25,0,3.0,1.0,1,1,3,3,1,2,1,593
9592,PA,1,0,10,d,2.0,25,25,0,3.0,1.0,1,1,3,3,1,2,1,593
9593,OH,1,0,8,d,0.0,25,25,0,1.0,1.0,2,1,3,3,1,2,3,664
9594,OH,1,0,8,d,0.0,25,25,0,1.0,1.0,2,1,3,3,1,2,3,673
9595,OH,1,0,8,d,0.0,26,26,0,1.0,1.0,2,1,3,3,1,2,3,673
9596,OH,1,0,8,d,0.0,26,26,0,1.0,1.0,1,1,1,3,1,2,3,653
9597,MD,1,1,13,e,4.0,41,41,0,1.0,2.0,0,0,1,1,0,0,1,657
9598,MD,1,1,13,e,4.0,41,41,0,1.0,2.0,0,0,2,3,0,0,1,662
9599,MD,1,1,13,e,4.0,41,41,0,1.0,2.0,0,0,2,3,0,0,1,672
9600,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,0,2,3,0,2,1,701
9601,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,0,2,3,0,2,1,701
9602,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,1,2,3,1,2,1,704
9603,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,1,2,3,1,2,1,704
9604,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,1,2,3,1,2,1,704
9605,MD,1,1,13,f,4.0,41,41,0,1.0,2.0,1,1,2,3,1,2,1,704
9606,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,3,3,1,1,1,609
9607,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,4,3,1,1,2,612
9608,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,4,3,1,1,2,620
9609,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,4,3,1,1,2,623
9610,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,4,3,1,1,2,620
9611,WI,1,0,10,c,0.0,70,70,0,4.0,5.0,1,1,4,3,1,1,2,620
9612,DE,1,1,14,c,3.0,44,44,0,1.0,15.0,0,0,1,3,0,0,2,640
9613,DE,1,1,14,c,3.0,44,44,0,1.0,15.0,0,0,1,3,0,0,2,640
9614,DE,1,1,14,c,3.0,44,44,0,1.0,15.0,0,0,1,3,0,0,2,640
9615,DE,1,1,14,c,3.0,44,44,0,1.0,15.0,0,0,1,3,0,0,2,640
9616,NY,1,1,4,d,2.0,53,53,0,3.0,15.0,2,1,4,3,1,0,3,629
9617,NY,1,1,4,d,2.0,53,53,0,3.0,15.0,2,1,4,3,1,0,3,629
9618,MS,1,0,8,g,0.0,31,31,0,1.0,1.0,0,0,1,1,0,0,4,602
9619,MS,1,0,8,g,0.0,31,31,0,1.0,2.0,1,1,1,2,1,2,1,656
9620,MD,1,1,1,f,1.0,60,60,0,3.0,8.0,1,0,3,3,0,1,4,629
9621,MD,1,1,1,f,1.0,60,60,0,3.0,8.0,1,0,3,3,0,1,4,629
9622,TN,1,0,10,f,0.0,52,52,0,3.0,10.0,1,1,3,3,0,2,3,608
9623,TN,1,0,10,f,0.0,52,52,0,3.0,10.0,1,1,2,3,1,2,3,600
9624,TN,1,0,10,f,0.0,52,52,0,3.0,10.0,1,1,2,3,1,2,3,603
9625,GA,1,1,2,e,0.0,26,26,0,4.0,1.0,1,1,4,3,1,2,3,677
9626,GA,1,1,2,e,0.0,26,26,0,4.0,1.0,1,1,4,3,1,2,3,677
9627,GA,1,1,2,e,0.0,26,26,0,4.0,1.0,1,1,4,3,1,2,3,670
9628,CO,1,0,16,e,0.0,30,30,0,3.0,15.0,1,0,3,3,0,2,2,630
9629,CO,1,0,16,e,0.0,30,30,0,3.0,15.0,1,0,3,3,0,2,3,645
9630,CO,1,0,16,e,0.0,30,30,0,3.0,15.0,2,1,3,3,1,2,3,642
9631,FL,1,1,11,f,4.0,43,43,0,3.0,7.0,0,0,3,3,0,0,3,648
9632,FL,1,1,11,f,4.0,43,43,0,3.0,7.0,0,0,3,3,0,0,3,648
9633,FL,1,1,11,f,4.0,43,43,0,3.0,7.0,0,0,3,3,0,0,3,638
9634,FL,1,1,11,f,4.0,43,43,0,3.0,7.0,0,0,3,3,0,0,3,648
9635,CT,1,0,4,e,0.0,43,43,0,1.0,3.0,1,0,3,3,1,0,4,758
9636,CT,1,0,4,e,0.0,43,43,0,1.0,3.0,1,0,1,3,1,0,1,717
9637,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,3,3,1,1,2,650
9638,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,3,3,1,1,3,647
9639,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,2,3,1,1,3,640
9640,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,2,3,1,1,3,643
9641,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,2,3,1,1,3,651
9642,OH,1,0,14,e,0.0,23,23,0,3.0,8.0,1,1,2,3,1,1,3,651
9643,CT,1,0,3,e,2.0,64,64,0,3.0,15.0,1,0,3,3,0,0,1,659
9644,CT,1,0,3,e,2.0,64,64,0,3.0,15.0,1,0,3,3,0,0,1,659
9645,FL,2,1,1,g,2.0,75,66,1,3.0,14.0,1,0,3,3,1,1,3,639
9646,FL,2,1,1,g,2.0,75,66,1,3.0,14.0,1,0,3,3,1,1,3,623
9647,NY,2,0,2,e,3.0,27,26,1,2.0,1.0,2,0,3,3,0,0,2,676
9648,NY,2,0,2,e,3.0,27,26,1,2.0,1.0,2,0,3,3,0,0,4,685
9649,OR,1,1,7,f,2.0,35,35,0,3.0,2.0,2,0,3,3,0,2,2,537
9650,OR,1,1,7,f,2.0,35,35,0,3.0,2.0,1,0,3,3,0,1,2,544
9651,GA,1,0,11,g,0.0,32,32,0,3.0,15.0,0,0,3,2,0,0,4,619
9652,GA,1,0,11,g,0.0,32,32,0,3.0,15.0,0,1,2,2,0,0,2,605
9653,GA,1,0,11,g,0.0,32,32,0,3.0,15.0,0,1,2,2,0,0,2,613
9654,GA,1,0,11,g,0.0,32,32,0,3.0,15.0,0,1,2,2,0,0,2,629
9655,FL,1,1,4,f,3.0,30,30,0,2.0,3.0,1,0,2,2,0,2,3,652
9656,FL,1,1,4,f,3.0,30,30,0,2.0,3.0,1,0,2,2,0,2,3,652
9657,FL,1,1,4,f,3.0,30,30,0,2.0,3.0,1,0,2,2,0,2,3,645
9658,FL,1,1,4,f,3.0,30,30,0,2.0,3.0,1,0,1,2,0,2,3,643
9659,NV,1,0,4,g,0.0,52,52,0,3.0,3.0,1,0,3,3,0,1,1,702
9660,NV,1,0,4,g,0.0,52,52,0,3.0,3.0,2,0,3,3,0,1,3,703
9661,PA,2,0,3,f,4.0,26,26,1,3.0,10.0,1,0,3,3,0,2,1,653
9662,PA,2,0,3,f,4.0,26,26,1,3.0,10.0,1,0,3,3,0,2,1,644
9663,NY,1,1,9,f,3.0,50,50,0,1.0,2.0,0,0,1,3,0,0,2,706
9664,NY,1,1,9,f,3.0,50,50,0,1.0,2.0,0,0,1,3,0,0,2,711
9665,CT,1,0,5,e,3.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,710
9666,CT,1,0,5,e,3.0,26,26,0,1.0,1.0,0,0,1,1,0,0,4,633
9667,CT,1,0,5,e,3.0,26,26,0,1.0,1.0,0,0,1,3,0,0,4,618
9668,CT,1,0,5,e,3.0,26,26,0,1.0,1.0,0,0,1,3,0,0,1,596
9669,CT,1,0,5,e,3.0,26,26,0,1.0,1.0,0,0,1,3,0,0,4,604
9670,CO,1,0,3,d,0.0,25,25,0,0.0,0.0,1,0,3,3,0,2,2,722
9671,CO,1,0,3,d,0.0,25,25,0,0.0,0.0,1,1,3,3,0,2,2,680
9672,CO,1,0,3,d,0.0,25,25,0,1.0,2.0,1,1,3,3,0,2,2,657
9673,OR,1,0,17,,0.0,47,47,0,0.0,0.0,0,0,1,1,0,0,2,649
9674,OR,1,0,17,d,0.0,47,47,0,0.0,0.0,1,0,1,1,0,1,2,614
9675,NM,2,0,22,e,0.0,55,50,1,4.0,15.0,0,0,1,1,0,0,4,562
9676,NM,2,0,22,e,0.0,55,50,1,4.0,15.0,0,0,1,1,0,0,4,562
9677,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,1,1,1,3,1,2,3,670
9678,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,1,1,1,3,1,2,3,678
9679,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,1,1,1,3,1,2,3,678
9680,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,1,1,1,3,1,2,3,670
9681,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,1,1,1,3,1,2,3,663
9682,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,0,1,1,3,0,0,3,649
9683,FL,2,1,10,f,2.0,75,75,1,1.0,3.0,0,1,1,3,0,0,3,649
9684,NH,2,1,1,e,0.0,62,61,1,0.0,0.0,0,0,1,1,0,0,2,577
9685,NH,2,1,1,e,0.0,62,61,1,0.0,0.0,1,0,1,1,0,1,2,683
9686,NH,2,1,1,e,0.0,62,61,1,0.0,0.0,1,0,1,3,0,1,2,684
9687,NH,2,1,1,e,0.0,62,61,1,0.0,0.0,1,0,1,3,0,1,2,684
9688,RI,1,0,7,e,0.0,25,25,0,3.0,3.0,1,1,3,3,1,1,4,705
9689,RI,1,0,7,e,0.0,25,25,0,3.0,3.0,1,1,2,2,1,1,1,685
9690,RI,1,0,7,e,0.0,25,25,0,3.0,3.0,1,1,2,2,1,1,2,693
9691,RI,1,0,7,e,0.0,25,25,0,3.0,3.0,1,1,2,2,1,1,2,693
9692,IN,2,0,17,f,3.0,56,51,1,2.0,12.0,2,1,2,2,0,2,1,557
9693,IN,2,0,17,f,3.0,56,51,1,2.0,12.0,2,1,2,2,0,2,1,579
9694,IN,2,0,17,f,3.0,56,51,1,2.0,12.0,1,0,2,2,0,2,2,589
9695,IN,2,0,17,f,3.0,56,51,1,2.0,12.0,1,0,2,2,0,2,2,596
9696,IN,2,0,17,f,3.0,56,51,1,2.0,12.0,1,0,2,2,0,2,2,604
9697,OH,1,0,11,e,0.0,75,75,0,2.0,4.0,1,1,3,3,1,1,3,633
9698,OH,1,0,11,e,0.0,75,75,0,2.0,4.0,0,1,2,2,0,0,3,587
9699,OH,1,0,11,e,0.0,75,75,0,2.0,4.0,0,1,1,1,0,0,3,578
9700,NY,2,1,12,g,1.0,67,60,1,2.0,1.0,0,0,3,3,0,0,2,657
9701,NY,2,1,12,g,1.0,67,60,1,2.0,1.0,0,0,3,3,0,0,1,653
9702,KY,1,0,16,e,0.0,57,57,0,2.0,2.0,1,1,3,3,1,2,1,686
9703,KY,1,0,16,e,0.0,57,57,0,2.0,2.0,0,0,1,1,0,0,1,633
9704,MD,1,1,10,f,2.0,64,64,0,3.0,15.0,0,0,1,1,0,0,4,630
9705,MD,1,1,10,f,2.0,64,64,0,3.0,15.0,0,0,1,1,0,0,4,619
9706,MD,1,1,10,f,2.0,64,64,0,3.0,15.0,1,1,3,2,1,1,4,650
9707,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,0,0,3,3,0,0,2,587
9708,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,1,0,3,3,0,0,2,632
9709,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,1,0,3,3,0,0,2,629
9710,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,1,0,3,3,0,0,2,632
9711,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,1,0,3,3,0,0,2,632
9712,NY,1,1,6,f,4.0,30,30,0,3.0,12.0,1,0,3,3,0,0,2,632
9713,NV,2,0,12,e,4.0,47,46,1,3.0,15.0,1,0,3,3,0,2,4,595
9714,NV,2,0,12,e,4.0,47,46,1,3.0,15.0,2,0,3,3,0,2,3,595
9715,NV,2,0,12,e,4.0,47,46,1,3.0,15.0,2,0,3,3,0,2,3,590
9716,NV,2,0,12,e,4.0,47,46,1,3.0,15.0,2,0,3,3,0,2,3,590
9717,NV,2,0,12,e,4.0,47,46,1,3.0,15.0,2,0,3,3,0,2,3,590
9718,TN,1,1,10,h,0.0,62,62,0,0.0,0.0,0,0,1,1,0,0,2,563
9719,TN,1,1,10,h,0.0,62,62,0,0.0,0.0,0,0,1,1,0,0,2,579
9720,TN,1,1,10,h,0.0,62,62,0,0.0,0.0,0,0,1,1,0,0,2,579
9721,NY,1,0,9,e,3.0,23,23,0,3.0,5.0,0,0,2,3,0,0,2,703
9722,NY,1,0,9,e,3.0,23,23,0,3.0,5.0,0,0,2,3,0,0,2,703
9723,PA,2,0,10,h,0.0,60,59,1,3.0,2.0,1,0,2,2,1,1,2,670
9724,PA,2,0,10,h,0.0,60,59,1,3.0,2.0,1,0,2,2,1,1,2,678
9725,PA,2,0,10,h,0.0,60,59,1,3.0,2.0,1,0,2,2,1,1,2,669
9726,MD,1,0,14,f,2.0,21,21,0,3.0,3.0,0,1,3,3,1,1,2,653
9727,MD,1,0,14,f,2.0,21,21,0,3.0,3.0,0,1,3,3,1,1,2,646
9728,MD,1,0,14,f,2.0,21,21,0,3.0,3.0,0,1,3,3,1,2,2,655
9729,MD,1,0,14,f,2.0,21,21,0,3.0,3.0,0,1,3,3,1,2,2,655
9730,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,2,3,1,2,3,623
9731,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,1,1,0,2,3,614
9732,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,1,1,0,2,3,607
9733,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,1,1,0,2,3,613
9734,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,1,1,0,2,3,618
9735,UT,1,1,11,e,0.0,58,58,0,1.0,8.0,1,1,1,1,0,2,3,626
9736,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,0,0,2,3,0,0,4,566
9737,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,1,1,2,3,1,2,3,622
9738,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,1,1,2,3,1,2,3,628
9739,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,1,1,2,3,1,2,3,628
9740,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,1,1,2,3,1,2,3,628
9741,GA,1,1,2,e,4.0,66,66,0,2.0,15.0,1,1,2,3,1,2,3,628
9742,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,3,3,1,1,3,770
9743,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,3,3,1,1,3,770
9744,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,3,3,1,2,3,767
9745,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,2,3,1,2,3,767
9746,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,2,3,1,2,3,767
9747,NV,1,0,1,f,0.0,21,21,0,3.0,2.0,2,1,2,3,1,2,3,767
9748,OH,2,1,2,g,2.0,62,61,1,3.0,15.0,1,1,3,3,1,1,2,583
9749,OH,2,1,2,g,2.0,62,61,1,3.0,15.0,1,0,3,3,0,1,3,589
9750,OH,2,1,2,g,2.0,62,61,1,3.0,15.0,1,0,3,3,0,1,3,589
9751,OH,2,1,2,g,2.0,62,61,1,3.0,15.0,1,0,3,3,0,1,3,583
9752,OR,1,0,7,d,0.0,21,21,0,3.0,2.0,1,1,3,3,0,2,2,600
9753,OR,1,0,7,d,0.0,21,21,0,3.0,2.0,1,1,2,3,0,2,2,596
9754,OR,1,0,15,f,0.0,25,25,0,3.0,9.0,1,1,3,3,1,1,2,637
9755,OR,1,0,15,f,0.0,25,25,0,3.0,9.0,0,0,3,2,0,0,2,583
9756,OR,1,0,15,f,0.0,25,25,0,3.0,9.0,0,0,3,3,0,0,2,586
9757,OH,1,1,19,e,0.0,42,42,0,1.0,2.0,2,0,1,3,0,2,4,577
9758,OH,1,1,19,e,0.0,42,42,0,1.0,2.0,0,0,1,3,0,2,3,557
9759,OH,1,1,19,e,0.0,42,42,0,1.0,2.0,0,0,1,3,0,2,3,557
9760,OH,1,1,19,e,0.0,42,42,0,1.0,2.0,0,0,1,3,0,2,3,557
9761,OH,1,1,19,e,0.0,42,42,0,1.0,2.0,0,0,1,3,0,2,3,557
9762,PA,1,0,5,e,2.0,75,75,0,4.0,15.0,1,1,3,3,1,1,3,661
9763,PA,1,0,5,e,2.0,75,75,0,4.0,15.0,1,0,4,3,1,1,3,670
9764,MS,1,1,3,g,0.0,49,49,0,4.0,9.0,1,1,1,2,1,1,2,624
9765,MS,1,1,3,g,0.0,50,50,0,4.0,9.0,1,1,4,3,1,2,1,624
9766,MS,1,1,3,g,0.0,50,50,0,4.0,9.0,1,1,4,3,1,2,1,624
9767,MS,1,1,3,g,0.0,50,50,0,4.0,9.0,1,1,4,3,1,2,1,624
9768,NV,1,1,6,e,2.0,56,56,0,1.0,8.0,1,1,1,2,0,2,2,623
9769,NV,1,1,6,e,2.0,56,56,0,1.0,8.0,1,1,1,3,1,2,3,645
9770,NV,1,1,6,e,2.0,56,56,0,1.0,8.0,2,1,1,3,1,2,3,642
9771,NV,1,1,6,e,2.0,56,56,0,1.0,8.0,2,1,1,3,1,2,3,642
9772,NV,1,1,6,e,2.0,56,56,0,1.0,8.0,2,1,1,3,1,2,3,642
